distancia_m,archivo,fs_hz,pico_v,ancho_s,centroide_hz
14.0,014m_muestras14_20260703_175321_005_start_5.npz,2929.0,3.4489690894261003,0.0030727210652099694,108.45720641039688
14.0,014m_muestras14_20260703_175321_006_start_6.npz,2929.0,3.4628354655578732,0.003414134516899966,107.82073494328671
14.0,014m_muestras14_20260703_175321_007_start_7.npz,2929.0,3.4648191588930786,0.0030727210652099694,106.85184337728083
14.0,014m_muestras14_20260703_175321_008_start_8.npz,2929.0,3.4517538372892886,0.0030727210652099694,110.12341426288856
14.0,014m_muestras14_20260703_175321_009_start_9.npz,2929.0,3.460699198767543,0.003414134516899966,114.02739440966783
14.0,014m_muestras14_20260703_175321_010_start_10.npz,2929.0,3.461652932688594,0.004779788323659952,103.526463409624
14.0,014m_muestras14_20260703_175321_011_actual.npz,2929.0,3.4616529913037084,0.004779788323659952,103.52646204594954
16.0,016m_muestra16_20_20260708_193002_001_start_22.npz,1020.0,1.6927719283849,0.00392156862745098,97.71249138222066
16.0,016m_muestra16_20_20260708_193002_002_start_23.npz,1020.0,1.8188286119037116,0.0029411764705882353,97.87886932710198
16.0,016m_muestra16_20_20260708_193002_003_start_24.npz,1020.0,1.806068391277222,0.00392156862745098,96.80413650995948
16.0,016m_muestra16_20_20260708_193002_004_start_25.npz,1020.0,1.9093895046971738,0.0029411764705882353,103.68947701878533
16.0,016m_muestra16_20_20260708_193002_005_start_26.npz,1020.0,2.381229379439901,0.0029411764705882353,108.27749452560644
16.0,016m_muestra16_20_20260708_193002_006_start_27.npz,1020.0,1.9798659748630598,0.0029411764705882353,105.72387093143055
16.0,016m_muestra16_20_20260708_193002_007_start_28.npz,1020.0,1.8754959194775438,0.0029411764705882353,99.63095231256152
16.0,016m_muestra16_20_20260708_193002_008_start_29.npz,1020.0,1.9342804520274512,0.0029411764705882353,100.48916182152917
16.0,016m_muestra16_20_20260708_193002_009_start_30.npz,1020.0,1.8396091434406117,0.0029411764705882353,100.2225757813818
16.0,016m_muestra16_20_20260708_193002_010_start_31.npz,1020.0,1.9952201914275065,0.0029411764705882353,106.41647374856038
16.0,016m_muestra16_20_20260708_193002_011_start_32.npz,1020.0,1.7184257101180265,0.00392156862745098,91.26587311699309
16.0,016m_muestra16_20_20260708_193002_012_start_33.npz,1020.0,2.035827594343573,0.0029411764705882353,102.8528498583597
16.0,016m_muestra16_20_20260708_193002_013_start_34.npz,1020.0,2.05812448042343,0.0029411764705882353,101.32538388805699
16.0,016m_muestra16_20_20260708_193002_014_start_35.npz,1020.0,2.2232055805361597,0.0029411764705882353,109.59549847052867
16.0,016m_muestra16_20_20260708_193002_015_start_36.npz,1020.0,2.057399793935474,0.0029411764705882353,101.29882187592183
16.0,016m_muestra16_20_20260708_193002_016_start_37.npz,1020.0,1.931285833416041,0.0029411764705882353,101.52826074683712
16.0,016m_muestra16_20_20260708_193002_017_start_38.npz,1020.0,2.0732117105435464,0.0029411764705882353,103.38606677749156
16.0,016m_muestra16_20_20260708_193002_018_start_39.npz,1020.0,1.8949890322401188,0.0029411764705882353,104.29484235603786
16.0,016m_muestra16_20_20260708_193002_019_start_40.npz,1020.0,1.9209861340350471,0.0029411764705882353,102.8771066369564
16.0,016m_muestra16_20_20260708_193002_020_start_41.npz,1020.0,2.2340011967462488,0.0029411764705882353,105.22594144822882
16.0,016m_muestra16_20_20260708_193002_021_actual.npz,1020.0,2.2340011596679688,0.0029411764705882353,105.22594129026957
16.0,016m_muestra16metroslegit_20260703_174423_001_start_32.npz,2929.0,3.460622910410166,0.003414134516899966,109.34950089024673
16.0,016m_muestra16metroslegit_20260703_174423_002_start_33.npz,2929.0,3.4521352811716497,0.003414134516899966,109.6572222578521
16.0,016m_muestra16metroslegit_20260703_174423_003_start_34.npz,2929.0,3.459344916511327,0.003414134516899966,108.14026269436133
16.0,016m_muestra16metroslegit_20260703_174423_004_start_35.npz,2929.0,3.443399618146941,0.003414134516899966,109.27884103441572
16.0,016m_muestra16metroslegit_20260703_174423_005_start_36.npz,2929.0,3.4319745789980516,0.003414134516899966,109.69187286313296
16.0,016m_muestra16metroslegit_20260703_174423_006_start_37.npz,2929.0,3.4578096717596054,0.003414134516899966,108.56002218358081
16.0,016m_muestra16metroslegit_20260703_174423_007_start_38.npz,2929.0,3.446985540445894,0.003414134516899966,108.79172651439417
16.0,016m_muestra16metroslegit_20260703_174423_008_start_39.npz,2929.0,3.4572469601407647,0.003414134516899966,109.22518234085221
16.0,016m_muestra16metroslegit_20260703_174423_009_start_40.npz,2929.0,3.4353507184423506,0.0037555479685899623,106.91293662278433
18.0,018m_muestra18_20_20260708_191846_001_start_2.npz,1020.0,1.9176006317138672,0.0029411764705882353,102.37716067676547
18.0,018m_muestra18_20_20260708_191846_002_start_3.npz,1020.0,2.0075607299804688,0.0029411764705882353,102.69731921054536
18.0,018m_muestra18_20_20260708_191846_003_start_4.npz,1020.0,2.1317862334075244,0.0029411764705882353,105.46720153026547
18.0,018m_muestra18_20_20260708_191846_004_start_5.npz,1020.0,2.076892829820281,0.00392156862745098,104.25835598121189
18.0,018m_muestra18_20_20260708_191846_005_start_6.npz,1020.0,2.1908569795123185,0.0029411764705882353,107.01398870239925
18.0,018m_muestra18_20_20260708_191846_006_start_7.npz,1020.0,2.327613832334464,0.0029411764705882353,108.42819043410898
18.0,018m_muestra18_20_20260708_191846_007_start_8.npz,1020.0,2.3776435534091434,0.0029411764705882353,113.3587199086516
18.0,018m_muestra18_20_20260708_191846_008_start_9.npz,1020.0,2.3557664076506626,0.0029411764705882353,108.49553907561706
18.0,018m_muestra18_20_20260708_191846_009_start_10.npz,1020.0,1.7321204918262083,0.00392156862745098,94.41369079769207
18.0,018m_muestra18_20_20260708_191846_010_start_11.npz,1020.0,1.9096946133504389,0.0029411764705882353,100.91685153171154
18.0,018m_muestra18_20_20260708_191846_011_start_12.npz,1020.0,1.9028091333602788,0.0029411764705882353,102.7161808670933
18.0,018m_muestra18_20_20260708_191846_012_start_13.npz,1020.0,1.9841957330936566,0.0029411764705882353,105.40486621939898
18.0,018m_muestra18_20_20260708_191846_013_start_14.npz,1020.0,2.0023537423840025,0.0029411764705882353,101.7454629168648
18.0,018m_muestra18_20_20260708_191846_014_start_15.npz,1020.0,1.9881057156453608,0.0029411764705882353,110.592143978459
18.0,018m_muestra18_20_20260708_191846_015_start_16.npz,1020.0,2.00661651117116,0.0029411764705882353,104.21080184706653
18.0,018m_muestra18_20_20260708_191846_016_start_17.npz,1020.0,1.7930603345157579,0.00392156862745098,101.71237525149093
18.0,018m_muestra18_20_20260708_191846_017_start_18.npz,1020.0,1.729507442752947,0.00392156862745098,93.54570164655101
18.0,018m_muestra18_20_20260708_191846_018_start_19.npz,1020.0,2.0726586483142455,0.0029411764705882353,104.01978213797972
18.0,018m_muestra18_20_20260708_191846_019_start_20.npz,1020.0,2.0697784988951753,0.0029411764705882353,105.50915449491794
18.0,018m_muestra18_20_20260708_191846_020_start_21.npz,1020.0,2.128963357434259,0.0029411764705882353,103.84822129167262
18.0,018m_muestra18_20_20260708_191846_021_actual.npz,1020.0,2.1289634704589844,0.0029411764705882353,103.8482246012772
18.0,018m_muestra18metroslegit_20260703_173734_001_start_26.npz,2929.0,3.4685765937902033,0.003414134516899966,109.6599429220467
18.0,018m_muestra18metroslegit_20260703_173734_002_start_27.npz,2929.0,3.4733831663616,0.003414134516899966,106.64995419123231
18.0,018m_muestra18metroslegit_20260703_173734_003_start_28.npz,2929.0,3.476835378445685,0.004438374871969956,103.68857555507786
18.0,018m_muestra18metroslegit_20260703_173734_004_start_29.npz,2929.0,3.4787045707926154,0.0030727210652099694,109.41507405698583
18.0,018m_muestra18metroslegit_20260703_173734_005_start_30.npz,2929.0,3.4827290731482208,0.0037555479685899623,108.30577682355332
18.0,018m_muestra18metroslegit_20260703_173734_006_start_31.npz,2929.0,3.479162286501378,0.003414134516899966,109.4250788461117
18.0,018m_muestra18metroslegit_20260703_173734_007_actual.npz,2929.0,3.479162213334348,0.003414134516899966,109.42508112635089
20.0,020m_muestra18metrosCapaz_20260703_173133_001_start_17.npz,2929.0,3.4573424169793725,0.0037555479685899623,108.19222225743879
20.0,020m_muestra18metrosCapaz_20260703_173133_002_start_18.npz,2929.0,3.4591732854023576,0.003414134516899966,110.07140674723193
20.0,020m_muestra18metrosCapaz_20260703_173133_003_start_19.npz,2929.0,3.455835480708629,0.003414134516899966,109.74461833281792
20.0,020m_muestra18metrosCapaz_20260703_173133_004_start_20.npz,2929.0,3.4584866175428033,0.0030727210652099694,109.34018553918948
20.0,020m_muestra18metrosCapaz_20260703_173133_005_start_21.npz,2929.0,3.4565984434448183,0.0030727210652099694,109.46452300359789
20.0,020m_muestra18metrosCapaz_20260703_173133_006_start_22.npz,2929.0,3.4568272652104497,0.0037555479685899623,106.58010791100887
20.0,020m_muestra18metrosCapaz_20260703_173133_007_start_23.npz,2929.0,3.423038692038972,0.003414134516899966,109.99719696246918
20.0,020m_muestra18metrosCapaz_20260703_173133_008_start_24.npz,2929.0,3.4352267892099917,0.003414134516899966,109.9965738932346
20.0,020m_muestra18metrosCapaz_20260703_173133_009_start_25.npz,2929.0,3.4573041573166847,0.003414134516899966,108.26708814376548
20.0,020m_muestra18metrosCapaz_20260703_173133_010_actual.npz,2929.0,3.4536993474466726,0.0030727210652099694,109.70474590932243
20.0,020m_muestra18metroslegit_20260703_173734_001_start_26.npz,2929.0,3.4685765937902033,0.003414134516899966,109.6599429220467
20.0,020m_muestra20_14_20260708_190540_001_start_2.npz,1020.0,1.9472885131835938,0.0029411764705882353,102.73768171232793
20.0,020m_muestra20_14_20260708_190540_002_start_3.npz,1020.0,1.6337299346923828,0.0029411764705882353,99.53923154969802
20.0,020m_muestra20_14_20260708_190540_003_start_4.npz,1020.0,1.8955612182617188,0.0029411764705882353,96.68596851646616
